City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,trail,49.0998,-117.7022,7.600000000000023,68,16,1.28,CA,1702064994
329,bull savanna,17.8868,-77.5902,27.860000000000014,67,11,6.9,JM,1702065209
330,nuuk,64.1835,-51.7216,0.34000000000003183,74,40,3.6,GL,1702065209
331,zapala,-38.8992,-70.0544,26.79000000000002,12,2,12.55,AR,1702065209
332,dawei,14.0833,98.2,23.450000000000045,87,4,1.28,MM,1702065210
333,tezu,27.9167,96.1667,15.960000000000036,97,89,1.36,IN,1702065210
334,surgut,61.25,73.4167,-23.839999999999975,76,40,4.02,RU,1702065210
335,port alfred,-33.5906,26.891,20.100000000000023,94,95,1.34,ZA,1702065210
336,vicosa,-20.7539,-42.8819,30.83000000000004,55,100,0.82,BR,1702065196
337,saldanha,-33.0117,17.9442,20.03000000000003,85,100,9.34,ZA,1702065211
338,caudry,50.1249,3.4119,6.580000000000041,95,100,3.94,FR,1702065211
339,puerto baquerizo moreno,-0.9,-89.6,26.55000000000001,78,75,6.69,EC,1702065211
340,st. john's,47.5649,-52.7093,1.650000000000034,80,75,13.89,CA,1702065043
341,ciudad sabinas hidalgo,26.5,-100.1667,30.400000000000034,33,0,1.1,MX,1702065033
342,polyarnyy,69.1989,33.4478,-12.729999999999961,92,91,8.86,RU,1702065212
343,al kharj,24.155,47.3346,17.32000000000005,16,7,3.22,SA,1702065212
344,takoradi,4.8845,-1.7554,27.189999999999998,80,100,3.17,GH,1702065212
345,shamil'kala,42.6858,46.8639,5.57000000000005,78,79,1.38,RU,1702065213
346,horta,38.5333,-28.6333,17.80000000000001,94,75,7.72,PT,1702065213
347,soto la marina,23.7667,-98.2167,30.129999999999995,44,0,3.27,MX,1702065213
348,kayangel,8.0823,134.7173,28.189999999999998,78,76,5.34,PW,1702065213
349,karratha,-20.7377,116.8463,29.960000000000036,27,98,6.62,AU,1702065214
350,port lincoln,-34.7333,135.8667,15.720000000000027,85,100,7.51,AU,1702065214
351,cambe,-23.2758,-51.2783,32.379999999999995,55,40,2.06,BR,1702065214
352,kintampo,8.0563,-1.7306,28.04000000000002,35,99,1.33,GH,1702065214
353,susuman,62.7833,148.1667,-24.44999999999999,95,100,0.45,RU,1702065215
354,niquelandia,-14.4739,-48.4597,36.44,20,10,3.54,BR,1702065215
355,tenenkou,14.4572,-4.9169,26.77000000000004,12,100,4.83,ML,1702065215
356,cururupu,-1.8283,-44.8683,29.49000000000001,63,84,2.77,BR,1702065216
357,batie,9.8833,-2.9167,30.230000000000018,14,100,1.94,BF,1702065216
358,zemio,5.0314,25.1361,22.840000000000032,53,6,0.93,CF,1702065216
359,geraldton,-28.7667,114.6,17.230000000000018,63,0,6.17,AU,1702065216
360,northam,51.0333,-4.2167,10.920000000000016,90,42,7.84,GB,1702065217
361,valley city,46.9233,-98.0032,2.2900000000000205,100,100,6.69,US,1702065217
362,betare oya,5.6,14.0833,24.100000000000023,42,73,0.68,CM,1702065217
363,danilov,58.1908,40.1717,-21.18999999999997,97,97,2.77,RU,1702065217
364,manadhoo,5.7667,73.3833,28.0,73,99,5.95,MV,1702065218
365,jiwani,25.05,61.7417,24.010000000000048,55,0,4.3,PK,1702065218
366,meybod,32.2501,54.0166,9.010000000000048,31,9,3.01,IR,1702065218
367,janeng,-25.4167,25.55,27.80000000000001,19,0,4.59,BW,1702065218
368,samraong,12.4526,105.5873,22.5,85,96,1.11,KH,1702065219
369,richards bay,-28.783,32.0377,21.170000000000016,90,69,2.29,ZA,1702065219
370,crane,31.3974,-102.3501,24.760000000000048,13,0,11.16,US,1702065219
371,margate,51.3813,1.3862,9.939999999999998,83,100,3.13,GB,1702065220
372,dudinka,69.4058,86.1778,-38.50999999999999,100,47,0.89,RU,1702065220
373,flekkefjord,58.2971,6.6607,-0.029999999999972715,87,100,8.41,NO,1702065220
374,xinyuan,37.3,99.0,-8.419999999999959,27,14,0.86,CN,1702065220
375,sodankyla,67.4167,26.6,-10.25,94,100,4.43,FI,1702065220
376,lincoln,40.8,-96.667,13.960000000000036,39,20,3.6,US,1702065221
377,nemuro,43.3236,145.575,4.140000000000043,56,22,3.88,JP,1702065221
378,ceerigaabo,10.6162,47.368,14.390000000000043,48,23,1.48,SO,1702065221
379,nogliki,51.8333,143.1667,-11.479999999999961,91,100,2.68,RU,1702065221
380,rio verde,21.9333,-99.9833,26.110000000000014,37,0,2.26,MX,1702065222
381,antofagasta,-23.65,-70.4,19.600000000000023,68,4,4.94,CL,1702065163
382,tosontsengel,48.7567,98.2839,-27.919999999999987,98,92,0.59,MN,1702065222
383,zhezqazghan,47.7833,67.7667,-16.839999999999975,52,0,5.66,KZ,1702065222
384,saint croix,17.7397,-64.7388,28.25,78,75,8.23,VI,1702065223
385,alexandria,31.2156,29.9553,15.300000000000011,64,0,6.66,EG,1702065223
386,howrah,22.5892,88.3103,19.0,94,20,1.54,IN,1702065223
387,weno,7.4515,151.8468,27.970000000000027,89,100,4.63,FM,1702065223
388,iquitos,-3.7481,-73.2472,32.02000000000004,70,40,2.57,PE,1702065181
389,amga,60.8953,131.9608,-31.569999999999965,96,100,2.41,RU,1702065224
390,puerto armuelles,8.2833,-82.8667,30.99000000000001,57,16,1.79,PA,1702065087
391,kismayo,-0.3582,42.5454,27.260000000000048,74,8,5.13,SO,1702065224
392,labytnangi,66.6572,66.4183,-20.799999999999983,89,100,2.33,RU,1702065224
393,minab,27.1467,57.0801,22.30000000000001,60,3,1.06,IR,1702065224
394,nilopolis,-22.8075,-43.4139,30.82000000000005,74,75,6.69,BR,1702065225
395,mili,6.0815,171.735,27.930000000000007,77,100,7.96,MH,1702065225
396,kuressaare,58.2481,22.5039,0.5300000000000296,91,100,6.26,EE,1702065225
397,nova sintra,14.8667,-24.7167,22.810000000000002,68,0,3.76,CV,1702065225
398,aswan,24.0934,32.907,21.610000000000014,28,0,5.14,EG,1702065226
399,kelme,55.6339,22.9342,-5.989999999999952,98,100,2.45,LT,1702065226
400,atar,20.5169,-13.0499,25.0,11,100,4.1,MR,1702065226
401,pedrera,37.2012,-4.9035,10.5,86,23,2.29,ES,1702065226
402,togur,58.3631,82.8265,-24.919999999999987,94,100,1.79,RU,1702065226
403,severo-yeniseyskiy,60.3725,93.0408,-28.569999999999965,95,100,0.89,RU,1702065227
404,afaahiti,-17.75,-149.2833,26.930000000000007,95,100,8.35,PF,1702065227
405,soroca,48.1558,28.2975,-2.0,88,100,1.68,MD,1702065227
406,salekhard,66.53,66.6019,-20.869999999999976,92,100,1.82,RU,1702065227
407,fortuna,40.5982,-124.1573,11.189999999999998,87,0,0.45,US,1702065227
408,eirunepe,-6.6603,-69.8736,27.620000000000005,77,89,1.78,BR,1702065228
409,luwuk,-0.9516,122.7875,25.730000000000018,89,100,1.06,ID,1702065228
410,bafra,41.5678,35.9069,15.950000000000045,95,100,2.1,TR,1702065228
411,novyy urgal,51.0736,132.5642,-17.24999999999997,99,100,1.06,RU,1702065228
412,mahdia,35.5047,11.0622,11.970000000000027,87,100,9.83,TN,1702065229
413,malacca,2.196,102.2405,26.02000000000004,98,40,1.54,MY,1702065229
414,kristiansund,63.1115,7.732,-2.6399999999999864,68,75,2.06,NO,1702065229
415,puerto colombia,10.9878,-74.9547,31.05000000000001,73,11,9.8,CO,1702065229
416,quinhamel,11.8833,-15.85,29.140000000000043,60,0,3.62,GW,1702065229
417,pisco,-13.7,-76.2167,24.03000000000003,64,0,9.77,PE,1702065230
418,pemangkat,1.1667,108.9667,25.590000000000032,89,100,1.88,ID,1702065230
419,dryden,49.7833,-92.7503,1.160000000000025,100,100,2.06,CA,1702065230
420,aasiaat,68.7098,-52.8699,-14.099999999999966,98,87,2.67,GL,1702065230
421,komatsushimacho,34.0,134.5833,5.980000000000018,87,20,3.09,JP,1702065230
422,tazacorte,28.629,-17.9293,20.54000000000002,90,75,5.14,ES,1702065231
423,kyzyl-mazhalyk,51.1333,90.6,-23.71999999999997,92,100,0.74,RU,1702065231
424,guisa,20.255,-76.5386,27.090000000000032,62,47,4.52,CU,1702065231
425,hami,42.8,93.45,-0.7899999999999636,45,98,2.48,CN,1702065232
426,el granada,37.5027,-122.4694,14.700000000000045,71,0,4.12,US,1702065199
427,fort st. john,56.2499,-120.8529,-5.060000000000002,74,20,3.6,CA,1702065231
428,gornyak,50.9942,81.4661,-23.72999999999999,94,100,1.79,RU,1702065232
429,corsicana,32.0954,-96.4689,25.379999999999995,64,20,10.29,US,1702065232
430,porto novo,6.4965,2.6036,28.900000000000034,80,60,3.39,BJ,1702065233
431,lensk,60.7253,114.9278,-34.17999999999998,94,100,3.37,RU,1702065233
432,bereznik,62.8551,42.7072,-22.70999999999998,99,43,1.89,RU,1702065233
433,xiaoshi,41.2971,124.1209,-2.769999999999982,64,77,1.91,CN,1702065234
434,saudarkrokur,65.7461,-19.6394,-6.589999999999975,56,0,2.4,IS,1702065234
435,sao felix do xingu,-6.6447,-51.995,31.960000000000036,52,100,0.92,BR,1702065234
436,itoman,26.1247,127.6694,18.010000000000048,82,20,1.03,JP,1702065235
437,iraquara,-12.2486,-41.6194,29.5,43,100,2.91,BR,1702065235
438,vila velha,-20.3297,-40.2925,29.970000000000027,72,20,8.75,BR,1702065235
439,mirnyy,62.5353,113.9611,-29.069999999999965,96,100,3.18,RU,1702065235
440,kone,-21.0595,164.8658,24.430000000000007,65,100,3.7,NC,1702065235
441,tobelo,1.7284,128.0095,26.230000000000018,81,60,1.25,ID,1702065236
442,yantzaza,-3.8278,-78.7594,21.879999999999995,97,100,0.1,EC,1702065236
443,adzope,6.1069,-3.8619,25.58000000000004,76,95,1.31,CI,1702065236
444,opuwo,-18.0607,13.84,26.710000000000036,31,83,3.47,NA,1702065236
445,saint-francois,46.4154,3.9054,8.689999999999998,94,75,1.03,FR,1702065237
446,rio casca,-20.2261,-42.6508,33.620000000000005,41,39,0.61,BR,1702065237
447,gaspe,48.8334,-64.4819,1.9500000000000455,51,20,7.2,CA,1702065237
448,sa kaeo,13.75,102.3333,23.150000000000034,79,100,0.55,TH,1702065237
449,chibougamau,49.9168,-74.3659,-13.20999999999998,92,0,2.57,CA,1702065237
450,isabela,6.7085,121.9711,26.120000000000005,87,60,0.72,PH,1702065238
451,harker heights,31.0835,-97.6597,25.28000000000003,57,0,7.72,US,1702065238
452,faranah,10.0404,-10.7434,25.230000000000018,30,3,2.41,GN,1702065238
453,tsiombe,-25.3,45.4833,23.600000000000023,90,68,2.99,MG,1702065238
454,atherton,53.5237,-2.4935,9.050000000000011,93,100,0.45,GB,1702065239
455,ulan bator,47.9077,106.8832,-29.92999999999998,69,0,0.0,MN,1702065239
456,sao vicente,-23.9631,-46.3919,27.100000000000023,72,100,4.47,BR,1702065239
457,la sarre,48.8002,-79.1996,-1.509999999999991,90,93,5.21,CA,1702065240
458,monmouth,40.3001,-74.1663,12.100000000000023,55,0,3.09,US,1702065018
459,xam nua,20.4197,104.0439,16.210000000000036,97,29,1.05,LA,1702065240
460,buzuluk,52.7807,52.2635,-16.689999999999998,92,8,1.79,RU,1702065240
461,humahuaca,-23.2054,-65.3505,20.910000000000025,50,33,4.47,AR,1702065240
462,farafangana,-22.8167,47.8333,24.660000000000025,86,100,2.73,MG,1702065241
463,salalah,17.0151,54.0924,24.05000000000001,50,0,1.54,OM,1702065241
464,dalkey,53.2783,-6.1003,9.950000000000045,78,75,6.69,IE,1702065241
465,mil'kovo,55.6078,37.7956,-13.699999999999989,92,100,4.54,RU,1702065242
466,neiafu,-18.65,-173.9833,26.379999999999995,89,75,0.0,TO,1702065242
467,muisne,0.6,-80.0333,26.900000000000034,79,34,4.12,EC,1702065242
468,lannion,48.75,-3.4167,10.560000000000002,90,75,4.12,FR,1702065243
469,ponta delgada,37.7333,-25.6667,20.400000000000034,88,75,9.26,PT,1702065243
470,brak,27.5496,14.2714,14.860000000000014,55,99,3.58,LY,1702065243
471,makokou,0.5738,12.8642,22.010000000000048,96,100,1.5,GA,1702065243
472,ustka,54.5805,16.8619,-2.419999999999959,89,100,5.73,PL,1702065243
473,filey,54.21,-0.2892,7.82000000000005,90,100,5.36,GB,1702065244
474,oranjemund,-28.55,16.4333,16.930000000000007,93,0,4.54,NA,1702065244
475,chonchi,-42.6128,-73.8092,12.840000000000032,70,96,2.39,CL,1702065244
476,suva,-18.1416,178.4415,25.710000000000036,89,40,1.03,FJ,1702065245
477,bridgewater,44.3835,-64.5155,2.7900000000000205,65,0,8.75,CA,1702065245
478,kibre mengist,5.8833,38.9833,14.850000000000023,76,33,0.56,ET,1702065245
479,tofol,5.3248,163.0078,28.160000000000025,78,71,9.3,FM,1702065245
480,taro,-8.3862,115.28,23.0,93,92,0.42,ID,1702065246
481,santa cruz,-17.8,-63.1667,30.03000000000003,62,75,8.23,BO,1702064835
482,tomatlan,19.9333,-105.25,32.48000000000002,41,9,3.4,MX,1702065246
483,kamen'-na-obi,53.7884,81.3423,-31.539999999999964,94,19,1.96,RU,1702065246
484,xilin hot,43.9667,116.0333,-16.399999999999977,98,99,0.9,CN,1702065246
485,sao joao da barra,-21.6403,-41.0511,30.05000000000001,88,22,5.44,BR,1702065247
486,amble,55.3333,-1.5833,7.9500000000000455,93,100,3.09,GB,1702065247
487,barbastro,42.0356,0.1269,9.100000000000023,74,12,2.78,ES,1702065247
488,port saint john's,-31.6229,29.5448,20.970000000000027,86,60,3.09,ZA,1702065248
489,santana,-0.0583,-51.1817,34.10000000000002,52,40,4.12,BR,1702065248
490,svencionys,55.15,26.1667,-11.70999999999998,99,92,1.69,LT,1702065248
491,choibalsan,48.0667,114.5,-27.96999999999997,89,5,3.28,MN,1702065248
492,xai-xai,-25.0519,33.6442,24.99000000000001,74,54,6.53,MZ,1702065249
493,maintirano,-18.0667,44.0167,27.430000000000007,79,7,0.69,MG,1702065249
494,marakkanam,12.2,79.95,25.920000000000016,87,42,3.32,IN,1702065249
495,camarinas,43.1311,-9.1817,13.850000000000023,91,100,11.89,ES,1702065250
496,flin flon,54.7682,-101.865,-7.089999999999975,86,20,4.63,CA,1702065250
497,valenca do piaui,-6.4075,-41.7456,35.160000000000025,28,100,0.76,BR,1702065250
498,funadhoo,6.15,73.2667,27.680000000000007,78,100,5.98,MV,1702065250
499,pitimbu,-7.4706,-34.8086,29.33000000000004,70,59,5.21,BR,1702065251
500,carloforte,39.145,8.3058,14.620000000000005,78,100,9.44,IT,1702065251
501,mana,5.6592,-53.7767,27.620000000000005,76,29,4.64,GF,1702065251
502,umm kaddadah,13.6017,26.6876,19.850000000000023,14,100,5.16,SD,1702065251
503,paea,-17.6833,-149.5833,27.840000000000032,74,75,7.72,PF,1702065251
504,nabire,-3.3667,135.4833,24.75,92,99,1.18,ID,1702065252
505,karmaskaly,54.3709,56.1837,-31.75999999999999,100,73,0.97,RU,1702065252
506,treinta y tres,-33.2333,-54.3833,21.180000000000007,59,3,4.76,UY,1702065252
507,lumajang,-8.1335,113.2248,24.900000000000034,91,100,0.54,ID,1702065253
508,bamboo flat,11.7,92.7167,26.05000000000001,94,20,0.51,IN,1702065253
509,jampur,29.6441,70.5954,16.07000000000005,27,0,3.26,PK,1702065253
510,raja,8.4596,25.678,26.129999999999995,21,100,1.61,SS,1702065254
511,aioun,16.6614,-9.6149,26.590000000000032,12,2,5.07,MR,1702065254
512,tuy hoa,13.0833,109.3,23.110000000000014,90,96,2.12,VN,1702065254
513,waat,51.1454,6.4958,8.32000000000005,94,100,2.06,DE,1702065255
514,luanda,-8.8368,13.2343,26.0,82,75,5.66,AO,1702065255
515,kailua-kona,19.6406,-155.9956,26.79000000000002,71,0,1.54,US,1702065255
516,chokwe,-24.5333,32.9833,27.760000000000048,56,43,5.96,MZ,1702065255
517,coquimbo,-29.9533,-71.3436,18.850000000000023,68,20,4.63,CL,1702065256
518,beitbridge,-22.2167,30.0,29.04000000000002,35,0,4.55,ZW,1702065256
519,pacific grove,36.6177,-121.9166,14.660000000000025,71,0,5.36,US,1702065256
520,al jawf,29.5,38.75,20.200000000000045,41,47,4.27,SA,1702065257
521,muynoq,43.7683,59.0214,-1.1499999999999773,66,50,5.24,UZ,1702065257
522,naama,33.2667,-0.3167,13.629999999999995,78,26,9.93,DZ,1702065257
523,santa elena de uairen,4.6167,-61.1333,25.720000000000027,64,84,3.02,VE,1702065257
524,sabzevar,36.2126,57.6819,9.800000000000011,40,0,1.75,IR,1702065258
525,dikhil,11.5,42.1667,21.55000000000001,64,0,5.31,DJ,1702065258
526,yuxi,24.355,102.5422,14.100000000000023,98,99,1.6,CN,1702065259
527,hita,33.3167,130.9333,7.3799999999999955,89,95,1.74,JP,1702065259
528,chingirlau,51.095,54.0814,-15.829999999999984,63,6,4.04,KZ,1702065259
529,kinablangan,7.6947,126.5503,25.340000000000032,85,2,1.92,PH,1702065259
530,collie,-33.3667,116.15,8.840000000000032,76,0,3.38,AU,1702065260
531,yenifakili,39.2114,35.0004,8.240000000000009,90,100,2.24,TR,1702065260
532,duayaw-nkwanta,7.1724,-2.1028,25.75,51,98,0.4,GH,1702065260
533,talakan,50.3167,130.3667,-20.24999999999997,98,97,2.76,RU,1702065260
534,balikpapan,-1.2675,116.8289,26.55000000000001,94,20,2.06,ID,1702065261
535,itaituba,-4.2761,-55.9836,33.09000000000003,62,40,2.06,BR,1702065261
536,paradip garh,20.3167,86.6167,22.27000000000004,73,1,2.29,IN,1702065261
537,rimini,44.0241,12.5186,5.25,90,75,5.14,IT,1702065262
538,louga,58.7372,29.8453,-9.289999999999964,93,100,3.77,RU,1702065262
539,barra de santo antonio,-9.4047,-35.5072,27.600000000000023,74,98,5.19,BR,1702065262
540,micheweni,-4.9667,39.8333,27.08000000000004,82,6,3.66,TZ,1702065262
541,primero de mayo,-32.2552,-58.4228,28.230000000000018,37,0,4.43,AR,1702065263
542,kuanda,56.3161,116.0806,-34.75999999999999,93,49,0.59,RU,1702065263
543,fayetteville,35.0527,-78.8784,18.610000000000014,30,0,4.63,US,1702065149
544,kadipur,26.1667,82.3833,17.720000000000027,51,2,2.53,IN,1702065263
545,aso,32.9551,131.0967,7.980000000000018,75,100,0.57,JP,1702065263
